id	ortholog	type	confidence	species	gene
ENSG00000167081	ENSXETG00000000502	ortholog_one2one	1.0	xtropicalis	PBX3
ENSG00000167182	ENSXETG00000021952	ortholog_one2one	1.0	xtropicalis	SP2
ENSG00000167395	ENSXETG00000036016	ortholog_one2one	1.0	xtropicalis	ZNF646
ENSG00000167491	ENSXETG00000013053	ortholog_one2one	1.0	xtropicalis	GATAD2A
ENSG00000167625	ENSXETG00000033486	ortholog_one2one	1.0	xtropicalis	ZNF526
ENSG00000167962	ENSXETG00000022671	ortholog_one2one	1.0	xtropicalis	ZNF598
ENSG00000167967	ENSXETG00000016091	ortholog_one2one	1.0	xtropicalis	E4F1
ENSG00000168152	ENSXETG00000039420	ortholog_one2one	0.0	xtropicalis	THAP9
ENSG00000168214	ENSXETG00000046629	ortholog_one2one	1.0	xtropicalis	RBPJ
ENSG00000168267	ENSXETG00000037578	ortholog_one2one	1.0	xtropicalis	PTF1A
ENSG00000168269	ENSXETG00000025404	ortholog_one2one	1.0	xtropicalis	FOXI1
ENSG00000168286	ENSXETG00000005807	ortholog_one2one	0.0	xtropicalis	THAP11
ENSG00000168310	ENSXETG00000045571	ortholog_one2one	1.0	xtropicalis	IRF2
ENSG00000168348	ENSXETG00000039004	ortholog_one2one	1.0	xtropicalis	INSM2
ENSG00000168505	ENSXETG00000003290	ortholog_one2many	1.0	xtropicalis	GBX2
ENSG00000168505	ENSXETG00000003293	ortholog_one2many	0.0	xtropicalis	GBX2
ENSG00000168610	ENSXETG00000007642	ortholog_one2one	1.0	xtropicalis	STAT3
ENSG00000168772	ENSXETG00000045455	ortholog_one2one	1.0	xtropicalis	CXXC4
ENSG00000168779	ENSXETG00000014058	ortholog_one2one	1.0	xtropicalis	SHOX2
ENSG00000168795	ENSXETG00000006534	ortholog_one2one	1.0	xtropicalis	ZBTB5
ENSG00000168813	ENSXETG00000013603	ortholog_one2one	1.0	xtropicalis	ZNF507
ENSG00000168826	ENSXETG00000016041	ortholog_one2one	1.0	xtropicalis	ZBTB49
ENSG00000168874	ENSXETG00000041181	ortholog_one2one	1.0	xtropicalis	ATOH8
ENSG00000168875	ENSXETG00000034566	ortholog_one2one	1.0	xtropicalis	SOX14
ENSG00000168916	ENSXETG00000010257	ortholog_one2one	1.0	xtropicalis	ZNF608
ENSG00000169016	ENSXETG00000040751	ortholog_one2one	1.0	xtropicalis	E2F6
ENSG00000169057	ENSXETG00000014242	ortholog_one2one	1.0	xtropicalis	MECP2
ENSG00000169083	ENSXETG00000005089	ortholog_one2one	1.0	xtropicalis	AR
ENSG00000169136	ENSXETG00000008804	ortholog_one2many	0.0	xtropicalis	ATF5
ENSG00000169136	ENSXETG00000008803	ortholog_one2many	0.0	xtropicalis	ATF5
ENSG00000169155	ENSXETG00000046393	ortholog_one2one	1.0	xtropicalis	ZBTB43
ENSG00000169554	ENSXETG00000000237	ortholog_one2one	1.0	xtropicalis	ZEB2
ENSG00000169594	ENSXETG00000016084	ortholog_one2one	1.0	xtropicalis	BNC1
ENSG00000169635	ENSXETG00000022419	ortholog_one2one	0.0	xtropicalis	HIC2
ENSG00000169840	ENSXETG00000011780	ortholog_one2many	0.0	xtropicalis	GSX1
ENSG00000169856	ENSXETG00000006349	ortholog_one2one	1.0	xtropicalis	ONECUT1
ENSG00000169926	ENSXETG00000016478	ortholog_one2one	1.0	xtropicalis	KLF13
ENSG00000169946	ENSXETG00000006505	ortholog_one2one	1.0	xtropicalis	ZFPM2
ENSG00000170325	ENSXETG00000032173	ortholog_one2one	1.0	xtropicalis	PRDM10
ENSG00000170345	ENSXETG00000013238	ortholog_one2one	0.0	xtropicalis	FOS
ENSG00000170365	ENSXETG00000026047	ortholog_one2one	1.0	xtropicalis	SMAD1
ENSG00000170370	ENSXETG00000046580	ortholog_one2one	1.0	xtropicalis	EMX2
ENSG00000170374	ENSXETG00000040410	ortholog_one2one	1.0	xtropicalis	SP7
ENSG00000170396	ENSXETG00000039111	ortholog_one2one	1.0	xtropicalis	ZNF804A
ENSG00000170448	ENSXETG00000009836	ortholog_one2one	1.0	xtropicalis	NFXL1
ENSG00000170485	ENSXETG00000021769	ortholog_one2one	1.0	xtropicalis	NPAS2
ENSG00000170549	ENSXETG00000006958	ortholog_one2one	1.0	xtropicalis	IRX1
ENSG00000170561	ENSXETG00000012653	ortholog_one2one	1.0	xtropicalis	IRX2
ENSG00000170577	ENSXETG00000026158	ortholog_one2one	1.0	xtropicalis	SIX2
ENSG00000170581	ENSXETG00000021830	ortholog_one2one	1.0	xtropicalis	STAT2
ENSG00000170653	ENSXETG00000012641	ortholog_one2one	1.0	xtropicalis	ATF7
ENSG00000170802	ENSXETG00000045985	ortholog_one2one	1.0	xtropicalis	FOXN2
ENSG00000170903	ENSXETG00000021381	ortholog_one2one	1.0	xtropicalis	MSANTD4
ENSG00000171056	ENSXETG00000000693	ortholog_one2one	1.0	xtropicalis	SOX7
ENSG00000171161	ENSXETG00000040298	ortholog_one2one	0.0	xtropicalis	ZNF672
ENSG00000171163	ENSXETG00000041773	ortholog_one2one	0.0	xtropicalis	ZNF692
ENSG00000171169	ENSXETG00000007730	ortholog_one2one	0.0	xtropicalis	NAIF1
ENSG00000171223	ENSXETG00000034515	ortholog_one2one	1.0	xtropicalis	JUNB
ENSG00000171425	ENSXETG00000043772	ortholog_one2one	0.0	xtropicalis	ZNF581
ENSG00000171443	ENSXETG00000037263	ortholog_one2one	0.0	xtropicalis	ZNF524
ENSG00000171448	ENSXETG00000042339	ortholog_one2one	0.0	xtropicalis	ZBTB26
ENSG00000171467	ENSXETG00000039019	ortholog_one2one	0.0	xtropicalis	ZNF318
ENSG00000171532	ENSXETG00000046452	ortholog_one2one	1.0	xtropicalis	NEUROD2
ENSG00000171540	ENSXETG00000035719	ortholog_one2one	1.0	xtropicalis	OTP
ENSG00000171735	ENSXETG00000005040	ortholog_one2one	1.0	xtropicalis	CAMTA1
ENSG00000171872	ENSXETG00000046899	ortholog_many2many	0.0	xtropicalis	KLF17
ENSG00000171872	ENSXETG00000002075	ortholog_many2many	0.0	xtropicalis	KLF17
ENSG00000171872	ENSXETG00000000992	ortholog_many2many	0.0	xtropicalis	KLF17
ENSG00000171872	ENSXETG00000009617	ortholog_many2many	0.0	xtropicalis	KLF17
ENSG00000171872	ENSXETG00000001058	ortholog_many2many	0.0	xtropicalis	KLF17
ENSG00000171940	ENSXETG00000017550	ortholog_one2one	1.0	xtropicalis	ZNF217
ENSG00000171956	ENSXETG00000017708	ortholog_one2one	1.0	xtropicalis	FOXB1
ENSG00000172059	ENSXETG00000007013	ortholog_one2one	1.0	xtropicalis	KLF11
ENSG00000172216	ENSXETG00000048564	ortholog_one2one	1.0	xtropicalis	CEBPB
ENSG00000172238	ENSXETG00000023279	ortholog_one2one	1.0	xtropicalis	ATOH1
ENSG00000172262	ENSXETG00000032207	ortholog_one2one	1.0	xtropicalis	ZNF131
ENSG00000172273	ENSXETG00000024631	ortholog_one2one	1.0	xtropicalis	HINFP
ENSG00000172379	ENSXETG00000012988	ortholog_one2one	1.0	xtropicalis	ARNT2
ENSG00000172819	ENSXETG00000012670	ortholog_one2one	1.0	xtropicalis	RARG
ENSG00000172845	ENSXETG00000008503	ortholog_one2one	1.0	xtropicalis	SP3
ENSG00000173039	ENSXETG00000026173	ortholog_one2one	0.0	xtropicalis	RELA
ENSG00000173068	ENSXETG00000018036	ortholog_one2one	1.0	xtropicalis	BNC2
ENSG00000173120	ENSXETG00000015793	ortholog_one2one	1.0	xtropicalis	KDM2A
ENSG00000173253	ENSXETG00000033983	ortholog_one2one	1.0	xtropicalis	DMRT2
ENSG00000173276	ENSXETG00000039366	ortholog_one2one	1.0	xtropicalis	ZBTB21
ENSG00000173404	ENSXETG00000040150	ortholog_one2one	1.0	xtropicalis	INSM1
ENSG00000173451	ENSXETG00000036633	ortholog_one2one	0.0	xtropicalis	THAP2
ENSG00000173673	ENSXETG00000039058	ortholog_one2one	1.0	xtropicalis	HES3
ENSG00000173757	ENSXETG00000000836	ortholog_one2many	1.0	xtropicalis	STAT5B
ENSG00000173894	ENSXETG00000001322	ortholog_one2one	0.0	xtropicalis	CBX2
ENSG00000174197	ENSXETG00000000051	ortholog_one2one	1.0	xtropicalis	MGA
ENSG00000174279	ENSXETG00000040812	ortholog_one2one	1.0	xtropicalis	EVX2
ENSG00000174306	ENSXETG00000019457	ortholog_one2one	0.0	xtropicalis	ZHX3
ENSG00000174332	ENSXETG00000011693	ortholog_one2one	1.0	xtropicalis	GLIS1
ENSG00000174576	ENSXETG00000020576	ortholog_one2one	1.0	xtropicalis	NPAS4
ENSG00000174738	ENSXETG00000003869	ortholog_one2one	1.0	xtropicalis	NR1D2
ENSG00000174796	ENSXETG00000003065	ortholog_one2many	0.0	xtropicalis	THAP6
ENSG00000174963	ENSXETG00000015475	ortholog_one2one	1.0	xtropicalis	ZIC4
ENSG00000175105	ENSXETG00000007629	ortholog_one2one	1.0	xtropicalis	ZNF654
ENSG00000175197	ENSXETG00000006245	ortholog_one2one	1.0	xtropicalis	DDIT3
ENSG00000175213	ENSXETG00000034425	ortholog_one2one	1.0	xtropicalis	ZNF408
ENSG00000175329	ENSXETG00000041853	ortholog_one2one	1.0	xtropicalis	ISX
ENSG00000175592	ENSXETG00000020606	ortholog_one2one	1.0	xtropicalis	FOSL1
ENSG00000175727	ENSXETG00000003773	ortholog_one2one	1.0	xtropicalis	MLXIP
ENSG00000175745	ENSXETG00000011594	ortholog_one2one	1.0	xtropicalis	NR2F1
ENSG00000175809	ENSXETG00000012262	ortholog_one2many	0.0	xtropicalis	ZNF645
ENSG00000175832	ENSXETG00000030031	ortholog_one2one	0.0	xtropicalis	ETV4
ENSG00000176009	ENSXETG00000044904	ortholog_one2one	1.0	xtropicalis	ASCL3
ENSG00000176165	ENSXETG00000010247	ortholog_one2one	1.0	xtropicalis	FOXG1
ENSG00000176182	ENSXETG00000042112	ortholog_one2one	1.0	xtropicalis	MYPOP
ENSG00000176399	ENSXETG00000005462	ortholog_one2one	1.0	xtropicalis	DMRTA1
ENSG00000176407	ENSXETG00000009533	ortholog_one2one	0.0	xtropicalis	KCMF1
ENSG00000176542	ENSXETG00000031896	ortholog_one2one	1.0	xtropicalis	USF3
ENSG00000176678	ENSXETG00000016388	ortholog_one2one	0.0	xtropicalis	FOXL1
ENSG00000176692	ENSXETG00000016387	ortholog_one2one	0.0	xtropicalis	FOXC2
ENSG00000176842	ENSXETG00000002816	ortholog_one2one	1.0	xtropicalis	IRX5
ENSG00000176887	ENSXETG00000038964	ortholog_one2one	1.0	xtropicalis	SOX11
ENSG00000176946	ENSXETG00000002989	ortholog_one2one	1.0	xtropicalis	THAP4
ENSG00000177030	ENSXETG00000033517	ortholog_one2one	1.0	xtropicalis	DEAF1
ENSG00000177125	ENSXETG00000047038	ortholog_one2one	1.0	xtropicalis	ZBTB34
ENSG00000177311	ENSXETG00000014756	ortholog_one2one	1.0	xtropicalis	ZBTB38
ENSG00000177374	ENSXETG00000023803	ortholog_one2one	1.0	xtropicalis	HIC1
ENSG00000177426	ENSXETG00000046401	ortholog_one2one	1.0	xtropicalis	TGIF1
ENSG00000177463	ENSXETG00000004817	ortholog_one2one	1.0	xtropicalis	NR2C2
ENSG00000177468	ENSXETG00000022490	ortholog_one2one	0.0	xtropicalis	OLIG3
ENSG00000177485	ENSXETG00000049420	ortholog_one2one	1.0	xtropicalis	ZBTB33
ENSG00000177508	ENSXETG00000005818	ortholog_one2one	1.0	xtropicalis	IRX3
ENSG00000177606	ENSXETG00000046489	ortholog_one2one	1.0	xtropicalis	JUN
ENSG00000177853	ENSXETG00000012185	ortholog_one2one	1.0	xtropicalis	ZNF518A
ENSG00000177888	ENSXETG00000009952	ortholog_one2one	1.0	xtropicalis	ZBTB41
ENSG00000178163	ENSXETG00000027230	ortholog_one2one	0.0	xtropicalis	ZNF518B
ENSG00000178175	ENSXETG00000033098	ortholog_one2one	1.0	xtropicalis	ZNF366
ENSG00000178573	ENSXETG00000000172	ortholog_one2one	1.0	xtropicalis	MAF
ENSG00000178764	ENSXETG00000048272	ortholog_one2one	1.0	xtropicalis	ZHX2
ENSG00000178860	ENSXETG00000015977	ortholog_one2one	1.0	xtropicalis	MSC
ENSG00000178919	ENSXETG00000016339	ortholog_one2one	0.0	xtropicalis	FOXE1
ENSG00000179111	ENSXETG00000046076	ortholog_one2one	0.0	xtropicalis	HES7
ENSG00000179348	ENSXETG00000016171	ortholog_one2one	1.0	xtropicalis	GATA2
ENSG00000179361	ENSXETG00000010647	ortholog_one2one	1.0	xtropicalis	ARID3B
ENSG00000179388	ENSXETG00000031881	ortholog_one2one	1.0	xtropicalis	EGR3
ENSG00000179456	ENSXETG00000014541	ortholog_one2one	0.0	xtropicalis	ZBTB18
ENSG00000179528	ENSXETG00000045063	ortholog_one2one	0.0	xtropicalis	LBX2
ENSG00000179588	ENSXETG00000023988	ortholog_one2one	1.0	xtropicalis	ZFPM1
ENSG00000179774	ENSXETG00000023575	ortholog_one2one	1.0	xtropicalis	ATOH7
ENSG00000179886	ENSXETG00000037125	ortholog_one2one	0.0	xtropicalis	TIGD5
ENSG00000179965	ENSXETG00000038493	ortholog_one2one	0.0	xtropicalis	ZNF771
ENSG00000179981	ENSXETG00000039942	ortholog_one2one	1.0	xtropicalis	TSHZ1
ENSG00000180318	ENSXETG00000021397	ortholog_one2one	1.0	xtropicalis	ALX1
ENSG00000180346	ENSXETG00000034340	ortholog_many2many	0.0	xtropicalis	TIGD2
ENSG00000180357	ENSXETG00000010648	ortholog_one2one	1.0	xtropicalis	ZNF609
ENSG00000180535	ENSXETG00000032164	ortholog_one2one	1.0	xtropicalis	BHLHA15
ENSG00000180613	ENSXETG00000021030	ortholog_one2one	1.0	xtropicalis	GSX2
ENSG00000180828	ENSXETG00000045162	ortholog_one2one	1.0	xtropicalis	BHLHE22
ENSG00000181449	ENSXETG00000036807	ortholog_one2one	1.0	xtropicalis	SOX2
ENSG00000181472	ENSXETG00000012362	ortholog_one2one	0.0	xtropicalis	ZBTB2
ENSG00000181690	ENSXETG00000005654	ortholog_one2one	1.0	xtropicalis	PLAG1
ENSG00000181722	ENSXETG00000031873	ortholog_one2one	1.0	xtropicalis	ZBTB20
ENSG00000181827	ENSXETG00000024544	ortholog_one2one	1.0	xtropicalis	RFX7
ENSG00000181965	ENSXETG00000007898	ortholog_one2one	1.0	xtropicalis	NEUROG1
ENSG00000182158	ENSXETG00000033093	ortholog_one2one	1.0	xtropicalis	CREB3L2
ENSG00000182348	ENSXETG00000008795	ortholog_one2one	1.0	xtropicalis	ZNF804B
ENSG00000182463	ENSXETG00000017555	ortholog_one2one	1.0	xtropicalis	TSHZ2
ENSG00000182521	ENSXETG00000015710	ortholog_one2one	1.0	xtropicalis	TBPL2
ENSG00000182568	ENSXETG00000009045	ortholog_one2one	1.0	xtropicalis	SATB1
ENSG00000182759	ENSXETG00000039765	ortholog_one2one	1.0	xtropicalis	MAFA
ENSG00000182968	ENSXETG00000047619	ortholog_one2one	1.0	xtropicalis	SOX1
ENSG00000183072	ENSXETG00000012729	ortholog_one2one	1.0	xtropicalis	NKX2-5
ENSG00000183621	ENSXETG00000039044	ortholog_one2one	1.0	xtropicalis	ZNF438
ENSG00000183733	ENSXETG00000024917	ortholog_one2one	0.0	xtropicalis	FIGLA
ENSG00000183770	ENSXETG00000008253	ortholog_one2one	1.0	xtropicalis	FOXL2
ENSG00000183779	ENSXETG00000024347	ortholog_one2one	1.0	xtropicalis	ZNF703
ENSG00000184058	ENSXETG00000039391	ortholog_one2one	1.0	xtropicalis	TBX1
ENSG00000184271	ENSXETG00000014200	ortholog_one2one	1.0	xtropicalis	POU6F1
ENSG00000184302	ENSXETG00000016945	ortholog_one2one	1.0	xtropicalis	SIX6
ENSG00000184436	ENSXETG00000019248	ortholog_one2one	0.0	xtropicalis	THAP7
ENSG00000184481	ENSXETG00000020899	ortholog_one2one	0.0	xtropicalis	FOXO4
ENSG00000184486	ENSXETG00000047635	ortholog_one2one	1.0	xtropicalis	POU3F2
ENSG00000184677	ENSXETG00000004737	ortholog_one2one	1.0	xtropicalis	ZBTB40
ENSG00000184828	ENSXETG00000035017	ortholog_one2one	1.0	xtropicalis	ZBTB7C
ENSG00000184937	ENSXETG00000040519	ortholog_one2one	1.0	xtropicalis	WT1
ENSG00000185002	ENSXETG00000033810	ortholog_one2one	1.0	xtropicalis	RFX6
ENSG00000185022	ENSXETG00000038584	ortholog_one2one	1.0	xtropicalis	MAFF
ENSG00000185122	ENSXETG00000005693	ortholog_one2one	0.0	xtropicalis	HSF1
ENSG00000185238	ENSXETG00000014186	ortholog_one2one	1.0	xtropicalis	PRMT3
ENSG00000185278	ENSXETG00000020042	ortholog_one2one	1.0	xtropicalis	ZBTB37
ENSG00000185404	ENSXETG00000003356	ortholog_one2many	0.0	xtropicalis	SP140L
ENSG00000185404	ENSXETG00000049140	ortholog_one2many	0.0	xtropicalis	SP140L
ENSG00000185507	ENSXETG00000006030	ortholog_one2one	0.0	xtropicalis	IRF7
ENSG00000185513	ENSXETG00000043450	ortholog_one2one	1.0	xtropicalis	L3MBTL1
ENSG00000185551	ENSXETG00000022346	ortholog_one2one	1.0	xtropicalis	NR2F2
ENSG00000185591	ENSXETG00000012660	ortholog_one2one	1.0	xtropicalis	SP1
ENSG00000185610	ENSXETG00000030548	ortholog_one2one	1.0	xtropicalis	DBX2
ENSG00000185668	ENSXETG00000047666	ortholog_many2many	1.0	xtropicalis	POU3F1
ENSG00000185669	ENSXETG00000041190	ortholog_one2one	1.0	xtropicalis	SNAI3
ENSG00000185670	ENSXETG00000006025	ortholog_one2one	0.0	xtropicalis	ZBTB3
ENSG00000185811	ENSXETG00000015684	ortholog_one2one	1.0	xtropicalis	IKZF1
ENSG00000185960	ENSXETG00000035986	ortholog_one2one	1.0	xtropicalis	SHOX
ENSG00000186051	ENSXETG00000045275	ortholog_one2one	1.0	xtropicalis	TAL2
ENSG00000186130	ENSXETG00000020530	ortholog_one2one	0.0	xtropicalis	ZBTB6
ENSG00000186350	ENSXETG00000012733	ortholog_one2one	1.0	xtropicalis	RXRA
ENSG00000186487	ENSXETG00000027983	ortholog_one2one	1.0	xtropicalis	MYT1L
ENSG00000186564	ENSXETG00000047367	ortholog_one2one	1.0	xtropicalis	FOXD2
ENSG00000186660	ENSXETG00000020715	ortholog_one2one	0.0	xtropicalis	ZFP91
ENSG00000186766	ENSXETG00000044570	ortholog_one2one	0.0	xtropicalis	FOXI2
ENSG00000186918	ENSXETG00000021160	ortholog_one2one	1.0	xtropicalis	ZNF395
ENSG00000186951	ENSXETG00000049022	ortholog_one2many	1.0	xtropicalis	PPARA
ENSG00000186951	ENSXETG00000045255	ortholog_one2many	1.0	xtropicalis	PPARA
ENSG00000187079	ENSXETG00000047398	ortholog_one2one	1.0	xtropicalis	TEAD1
ENSG00000187098	ENSXETG00000039276	ortholog_one2one	1.0	xtropicalis	MITF
ENSG00000187140	ENSXETG00000010836	ortholog_one2one	1.0	xtropicalis	FOXD3
ENSG00000187595	ENSXETG00000002298	ortholog_one2one	1.0	xtropicalis	ZNF385C
ENSG00000187605	ENSXETG00000012090	ortholog_one2one	0.0	xtropicalis	TET3
ENSG00000187821	ENSXETG00000030981	ortholog_one2one	1.0	xtropicalis	HELT
ENSG00000187855	ENSXETG00000042306	ortholog_one2one	0.0	xtropicalis	ASCL4
ENSG00000188070	ENSXETG00000037021	ortholog_one2one	0.0	xtropicalis	C11orf95
ENSG00000188095	ENSXETG00000040888	ortholog_many2many	0.0	xtropicalis	MESP2
ENSG00000188095	ENSXETG00000017725	ortholog_many2many	0.0	xtropicalis	MESP2
ENSG00000188095	ENSXETG00000027628	ortholog_many2many	0.0	xtropicalis	MESP2
ENSG00000188290	ENSXETG00000001769	ortholog_one2one	1.0	xtropicalis	HES4
ENSG00000188620	ENSXETG00000009562	ortholog_one2one	1.0	xtropicalis	HMX3
ENSG00000188786	ENSXETG00000014429	ortholog_one2one	1.0	xtropicalis	MTF1
ENSG00000188816	ENSXETG00000027771	ortholog_one2one	1.0	xtropicalis	HMX2
ENSG00000188909	ENSXETG00000016950	ortholog_one2one	1.0	xtropicalis	BSX
ENSG00000188981	ENSXETG00000030184	ortholog_one2one	1.0	xtropicalis	MSANTD1
ENSG00000188994	ENSXETG00000039427	ortholog_one2one	1.0	xtropicalis	ZNF292
ENSG00000189120	ENSXETG00000048156	ortholog_one2one	1.0	xtropicalis	SP6
ENSG00000189299	ENSXETG00000021565	ortholog_one2one	0.0	xtropicalis	FOXR2
ENSG00000196092	ENSXETG00000006547	ortholog_one2one	1.0	xtropicalis	PAX5
ENSG00000196132	ENSXETG00000011499	ortholog_one2one	1.0	xtropicalis	MYT1
ENSG00000196247	ENSXETG00000025594	ortholog_one2many	0.0	xtropicalis	ZNF107
ENSG00000196323	ENSXETG00000017921	ortholog_one2one	1.0	xtropicalis	ZBTB44
ENSG00000196456	ENSXETG00000023932	ortholog_one2one	0.0	xtropicalis	ZNF775
ENSG00000196482	ENSXETG00000020932	ortholog_one2one	1.0	xtropicalis	ESRRG
ENSG00000196628	ENSXETG00000019086	ortholog_one2one	1.0	xtropicalis	TCF4
ENSG00000196700	ENSXETG00000045756	ortholog_one2one	1.0	xtropicalis	ZNF512B
ENSG00000196767	ENSXETG00000014504	ortholog_one2one	1.0	xtropicalis	POU3F4
ENSG00000196812	ENSXETG00000045238	ortholog_one2many	0.0	xtropicalis	ZSCAN16
ENSG00000196812	ENSXETG00000045056	ortholog_one2many	0.0	xtropicalis	ZSCAN16
ENSG00000196812	ENSXETG00000042525	ortholog_one2many	0.0	xtropicalis	ZSCAN16
ENSG00000197114	ENSXETG00000047354	ortholog_one2one	1.0	xtropicalis	ZGPAT
ENSG00000197483	ENSXETG00000034966	ortholog_one2one	0.0	xtropicalis	ZNF628
ENSG00000197587	ENSXETG00000004360	ortholog_one2one	0.0	xtropicalis	DMBX1
ENSG00000198026	ENSXETG00000031992	ortholog_one2one	1.0	xtropicalis	ZNF335
ENSG00000198081	ENSXETG00000002279	ortholog_one2one	1.0	xtropicalis	ZBTB14
ENSG00000198176	ENSXETG00000017776	ortholog_one2one	1.0	xtropicalis	TFDP1
ENSG00000198205	ENSXETG00000011547	ortholog_one2many	0.0	xtropicalis	ZXDA
ENSG00000198455	ENSXETG00000011547	ortholog_one2many	0.0	xtropicalis	ZXDB
ENSG00000198517	ENSXETG00000048883	ortholog_one2one	1.0	xtropicalis	MAFK
ENSG00000198546	ENSXETG00000039216	ortholog_one2one	0.0	xtropicalis	ZNF511
ENSG00000198597	ENSXETG00000033671	ortholog_one2one	1.0	xtropicalis	ZNF536
ENSG00000198740	ENSXETG00000044174	ortholog_one2one	1.0	xtropicalis	ZNF652
ENSG00000198795	ENSXETG00000036616	ortholog_one2one	1.0	xtropicalis	ZNF521
ENSG00000198807	ENSXETG00000002907	ortholog_one2one	1.0	xtropicalis	PAX9
ENSG00000198815	ENSXETG00000013466	ortholog_one2one	1.0	xtropicalis	FOXJ3
ENSG00000198839	ENSXETG00000009253	ortholog_one2one	1.0	xtropicalis	ZNF277
ENSG00000198911	ENSXETG00000017449	ortholog_one2one	0.0	xtropicalis	SREBF2
ENSG00000198963	ENSXETG00000031251	ortholog_one2one	1.0	xtropicalis	RORB
ENSG00000203883	ENSXETG00000048359	ortholog_one2one	1.0	xtropicalis	SOX18
ENSG00000204060	ENSXETG00000012944	ortholog_one2one	1.0	xtropicalis	FOXO6
ENSG00000204103	ENSXETG00000037195	ortholog_one2one	1.0	xtropicalis	MAFB
ENSG00000204231	ENSXETG00000040714	ortholog_one2one	1.0	xtropicalis	RXRB
ENSG00000204304	ENSXETG00000005223	ortholog_one2one	1.0	xtropicalis	PBX2
ENSG00000204335	ENSXETG00000025407	ortholog_one2one	1.0	xtropicalis	SP5
ENSG00000204366	ENSXETG00000037011	ortholog_one2one	1.0	xtropicalis	ZBTB12
ENSG00000204531	ENSXETG00000047666	ortholog_many2many	0.0	xtropicalis	POU5F1
ENSG00000204612	ENSXETG00000045437	ortholog_one2one	1.0	xtropicalis	FOXB2
ENSG00000204859	ENSXETG00000011113	ortholog_one2one	1.0	xtropicalis	ZBTB48
ENSG00000205143	ENSXETG00000047338	ortholog_one2one	1.0	xtropicalis	ARID3C
ENSG00000205189	ENSXETG00000010415	ortholog_one2one	0.0	xtropicalis	ZBTB10
ENSG00000205250	ENSXETG00000003083	ortholog_one2one	1.0	xtropicalis	E2F4
ENSG00000205683	ENSXETG00000021846	ortholog_one2one	1.0	xtropicalis	DPF3
ENSG00000205899	ENSXETG00000036286	ortholog_one2one	0.0	xtropicalis	BHLHA9
ENSG00000205922	ENSXETG00000040565	ortholog_one2one	1.0	xtropicalis	ONECUT3
ENSG00000205927	ENSXETG00000048534	ortholog_one2one	1.0	xtropicalis	OLIG2
ENSG00000212993	ENSXETG00000047666	ortholog_many2many	0.0	xtropicalis	POU5F1B
ENSG00000213347	ENSXETG00000007236	ortholog_one2one	1.0	xtropicalis	MXD3
ENSG00000213588	ENSXETG00000048840	ortholog_one2one	1.0	xtropicalis	ZBTB9
ENSG00000213676	ENSXETG00000005164	ortholog_one2one	1.0	xtropicalis	ATF6B
ENSG00000213762	ENSXETG00000007785	ortholog_one2many	0.0	xtropicalis	ZNF134
ENSG00000214513	ENSXETG00000011780	ortholog_one2many	0.0	xtropicalis	NOTO
ENSG00000214717	ENSXETG00000048426	ortholog_one2many	1.0	xtropicalis	ZBED1
ENSG00000214717	ENSXETG00000040344	ortholog_one2many	1.0	xtropicalis	ZBED1
ENSG00000215397	ENSXETG00000047376	ortholog_one2one	1.0	xtropicalis	SCRT2
ENSG00000215421	ENSXETG00000040326	ortholog_one2one	1.0	xtropicalis	ZNF407
ENSG00000215474	ENSXETG00000038874	ortholog_one2one	0.0	xtropicalis	SKOR2
ENSG00000215612	ENSXETG00000047665	ortholog_one2one	0.0	xtropicalis	HMX1
ENSG00000217236	ENSXETG00000030987	ortholog_one2one	1.0	xtropicalis	SP9
ENSG00000220201	ENSXETG00000039819	ortholog_one2one	0.0	xtropicalis	ZGLP1
ENSG00000221818	ENSXETG00000010153	ortholog_one2one	1.0	xtropicalis	EBF2
ENSG00000221869	ENSXETG00000039828	ortholog_one2one	1.0	xtropicalis	CEBPD
ENSG00000221944	ENSXETG00000047214	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000048366	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000042107	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000048954	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000045271	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000043100	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000044791	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000031315	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000221944	ENSXETG00000034340	ortholog_many2many	0.0	xtropicalis	TIGD1
ENSG00000225614	ENSXETG00000037178	ortholog_one2one	0.0	xtropicalis	ZNF469
ENSG00000229544	ENSXETG00000047135	ortholog_one2one	0.0	xtropicalis	NKX1-2
ENSG00000232040	ENSXETG00000046969	ortholog_one2one	0.0	xtropicalis	ZBED9
ENSG00000234616	ENSXETG00000034340	ortholog_many2many	0.0	xtropicalis	JRK
ENSG00000235608	ENSXETG00000003881	ortholog_one2one	1.0	xtropicalis	NKX1-1
ENSG00000236104	ENSXETG00000044063	ortholog_one2one	1.0	xtropicalis	ZBTB22
