gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	canon	gwas_SLE_lupus	gwas_rheumatoid_arthritis	gwas_allergy	gwas_asthma	gwas_type_1_diabetes	gwas_any	n_gwas_diseases	lineage	origin_window	is_IEI
LHX6	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	LHX6	False	False	False	False	False	False	0	alpha	after_R2	False
LHX8	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	LHX8	False	False	False	False	False	False	0	alpha	R1_to_R2	False
LHX9	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	LHX9	False	False	False	False	False	False	0	alpha	after_R2	False
LMX1B	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	LMX1B	False	False	True	False	False	True	1	alpha	after_R2	False
MEIS1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	MEIS1	False	False	False	False	False	False	0	alpha	before_R1	False
MEIS2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MEIS2	False	False	False	False	False	False	0	alpha	before_R1	False
MEIS3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Hominidae	post2R_young	MEIS3	False	False	True	False	False	True	1	alpha	before_R1	False
MEOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	MEOX1	False	False	False	False	False	False	0	beta	before_R1	False
MEOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	MEOX2	False	False	False	False	False	False	0	alpha	before_R1	False
MIXL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	MIXL1	False	False	False	False	False	False	0	alpha	after_R2	False
NKX2-3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NKX2-3	True	True	False	False	True	True	3	alpha	before_R1	False
NKX2-5	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	NKX2-5	False	False	False	False	False	False	0		before_R1	False
NKX3-2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NKX3-2	False	False	False	False	False	False	0	alpha	before_R1	False
NKX6-1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NKX6-1	False	False	False	False	False	False	0	alpha	before_R1	False
NKX6-3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NKX6-3	False	False	False	False	False	False	0	beta	before_R1	False
OTX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	OTX1	False	False	False	False	False	False	0	alpha	after_R2	False
OTX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	OTX2	False	False	False	False	False	False	0	alpha	R1_to_R2	False
PBX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	PBX2	False	True	True	True	False	True	3		before_R1	False
PBX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Euteleostomi	2R_vertebrata	PBX3	False	False	True	False	False	True	1	alpha	before_R1	False
PBX4	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	PBX4	False	False	False	False	False	False	0		before_R1	False
PHOX2A	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PHOX2A	False	False	False	False	False	False	0	alpha	before_R1	False
PHOX2B	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PHOX2B	False	False	False	False	False	False	0	alpha	R1_to_R2	False
PITX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Bilateria	Bilateria	pre2R_ancient	PITX1	False	False	False	False	False	False	0	beta	R1_to_R2	False
PITX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	PITX2	False	False	False	False	False	False	0	alpha	after_R2	False
PITX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Older	Bilateria	pre2R_ancient	PITX3	False	False	False	False	False	False	0		after_R2	False
PKNOX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PKNOX1	False	False	False	False	False	False	0	beta	before_R1	False
PKNOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PKNOX2	False	False	False	False	False	False	0	beta	before_R1	False
PRRX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PRRX1	False	False	False	False	False	False	0	alpha	before_R1	False
PRRX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PRRX2	False	False	False	False	False	False	0	alpha	R1_to_R2	False
RAX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PRKRA	False	False	True	False	False	True	1	alpha	after_R2	False
RAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	RAX2	False	False	False	False	False	False	0	beta	human_only	False
SEBOX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SEBOX	False	False	False	False	False	False	0	alpha	after_R2	False
SHOX	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SHOX	False	False	False	False	False	False	0	alpha	R1_to_R2	False
SHOX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SHOX2	False	False	False	False	False	False	0	alpha	R1_to_R2	False
SIX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	SIX5	False	False	False	False	False	False	0	alpha	before_R1	False
TLX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TLX2	False	False	False	False	False	False	0		after_R2	False
TLX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	TLX3	False	False	False	False	False	False	0	beta	before_R1	False
VAX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	VAX1	False	False	False	False	False	False	0		before_R1	False
VAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	VAX2	False	False	False	False	False	False	0		before_R1	False
VSX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	VSX1	False	False	False	False	False	False	0	alpha	before_R1	False
VSX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	VSX2	False	False	False	False	False	False	0	alpha	R1_to_R2	False
ZFHX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ZFHX2	False	False	False	False	False	False	0		before_R1	False
POU2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU2F1	False	False	False	True	False	True	1	beta	before_R1	False
POU2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU2F2	False	False	False	False	False	False	0		before_R1	False
POU2F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU2F3	False	False	False	False	False	False	0	beta	before_R1	False
POU3F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU3F1	False	False	False	False	False	False	0		before_R1	False
POU3F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	POU3F2	False	False	False	False	False	False	0	alpha	before_R1	False
POU3F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	POU3F3	False	False	False	False	False	False	0	alpha	before_R1	False
POU4F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU4F1	False	False	False	False	False	False	0	alpha	before_R1	False
POU4F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU4F2	False	False	False	False	False	False	0		before_R1	False
POU4F3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; POU	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	POU4F3	False	False	False	False	False	False	0	beta	before_R1	False
PAX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PAX2	False	True	False	False	False	True	1	alpha	R1_to_R2	False
PAX3	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PAX3	False	False	False	False	False	False	0	alpha	after_R2	False
PAX7	singleton	dispersed	ohnolog	dispersed_ohnolog	Homeodomain; Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PAX7	False	False	False	False	False	False	0	alpha	R1_to_R2	False
IRF4	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	IRF4	False	True	True	True	True	True	4	alpha	before_R1	True
IRF7	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	IRF7	True	False	False	False	False	True	1		before_R1	True
IRF8	singleton	dispersed	ohnolog	dispersed_ohnolog	IRF	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	IRF8	True	False	False	False	False	True	1	alpha	before_R1	True
MEF2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	MEF2A	False	False	False	False	False	False	0	alpha	R1_to_R2	False
MEF2C	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	MEF2C	False	False	False	False	False	False	0	alpha	R1_to_R2	False
MEF2D	singleton	dispersed	ohnolog	dispersed_ohnolog	MADS box	True	gene with protein product	True	True	False		4	Vertebrata	Opisthokonta	pre2R_ancient	MEF2D	False	False	False	False	False	False	0	beta	R1_to_R2	False
BAZ2B	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	BAZ2B	False	False	True	False	False	True	1	alpha	before_R1	False
MBD2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata	MBD2	False	False	True	True	False	True	2		before_R1	False
MBD3	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		6	Vertebrata	Vertebrata	2R_vertebrata	MBD3	False	False	False	False	False	False	0	beta	before_R1	False
MBD4	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	MBD4	False	False	True	True	False	True	2		R1_to_R2	False
BAZ2A	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	BAZ2A	False	False	False	False	False	False	0	beta	before_R1	False
MECP2	singleton	dispersed	ohnolog	dispersed_ohnolog	MBD; AT hook	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	MECP2	True	True	False	False	False	True	2		R1_to_R2	False
DMTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	DMTF1	False	False	False	False	False	False	0	alpha	before_R1	False
MYB	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	MYB	False	False	False	False	False	False	0	alpha	before_R1	False
MYBL1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	MYBL1	False	False	False	False	False	False	0		before_R1	False
MYBL2	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	MYBL2	False	False	False	False	False	False	0	beta	before_R1	False
MYSM1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	MYSM1	False	False	False	False	False	False	0	alpha	R1_to_R2	True
TTF1	singleton	dispersed	ohnolog	dispersed_ohnolog	Myb/SANT	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	NKX2-1	False	False	False	False	False	False	0		before_R1	False
MYRF	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	MYRF	False	True	True	True	False	True	3	alpha	before_R1	False
MYRFL	singleton	dispersed	ohnolog	dispersed_ohnolog	Ndt80/PhoG	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	MYRFL	False	False	False	False	False	False	0	alpha	before_R1	False
ESR1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	ESR1	False	False	True	False	False	True	1	alpha	before_R1	False
ESRRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	ESRRA	False	False	False	False	False	False	0		before_R1	False
ESRRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	ESRRB	False	False	False	False	False	False	0	alpha	before_R1	False
ESRRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	ESRRG	False	False	False	False	False	False	0	alpha	before_R1	False
HNF4A	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HNF4A	False	False	False	False	False	False	0	beta	before_R1	False
HNF4G	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	HNF4G	False	False	False	False	False	False	0	alpha	before_R1	False
NR1H3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR1H3	False	False	False	False	False	False	0	alpha	before_R1	False
NR1H4	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR1H4	False	False	False	False	False	False	0	alpha	before_R1	False
NR1I2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR1I2	False	False	False	False	False	False	0	alpha	before_R1	False
NR2C1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR2C1	False	False	False	False	False	False	0	alpha	before_R1	False
NR2C2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR2C2	False	False	False	False	False	False	0	alpha	before_R1	False
NR2F1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR2F1	False	False	False	False	False	False	0	alpha	before_R1	False
NR2F2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NR2F2	False	False	False	False	False	False	0	alpha	before_R1	False
NR4A1	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	NR4A1	False	False	False	False	False	False	0		before_R1	False
NR4A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	NR4A2	False	False	False	False	False	False	0	alpha	before_R1	False
NR4A3	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	NR4A3	True	False	False	False	True	True	2	alpha	before_R1	False
NR5A2	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	NR5A2	False	False	True	False	False	True	1	alpha	before_R1	False
PGR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PGR	False	False	False	False	False	False	0	alpha	before_R1	False
PPARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PPARA	False	False	True	False	False	True	1	beta	before_R1	False
PPARD	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PPARD	True	False	False	False	False	True	1	beta	before_R1	False
PPARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PPARG	False	False	False	False	False	False	0	beta	before_R1	False
RARA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RARA	False	False	False	False	False	False	0	alpha	before_R1	False
RARG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RARG	False	False	False	False	False	False	0		before_R1	False
RORA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RORA	False	False	True	True	False	True	2	alpha	before_R1	False
RORB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RORB	False	False	False	False	False	False	0	alpha	before_R1	False
RORC	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RORC	False	False	True	True	False	True	2	beta	before_R1	True
RXRA	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RXRA	False	False	True	False	False	True	1	alpha	before_R1	False
RXRB	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RXRB	False	True	False	False	False	True	1		before_R1	False
RXRG	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RXRG	False	False	False	False	False	False	0	alpha	before_R1	False
VDR	singleton	dispersed	ohnolog	dispersed_ohnolog	Nuclear receptor	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	VDR	False	False	False	False	False	False	0	alpha	before_R1	False
PAX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PAX1	False	False	False	False	False	False	0	alpha	before_R1	True
PAX5	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PAX5	False	False	True	False	False	True	1		after_R2	False
PAX8	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	PAX8	False	False	False	False	False	False	0		after_R2	False
PAX9	singleton	dispersed	ohnolog	dispersed_ohnolog	Paired box	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	PAX9	False	False	False	False	False	False	0	alpha	R1_to_R2	False
LCOR	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	LCOR	False	False	False	False	False	False	0	alpha	after_R2	False
LCORL	singleton	dispersed	ohnolog	dispersed_ohnolog	Pipsqueak	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	LCORL	False	False	True	False	False	True	1	alpha	after_R2	False
PROX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	PROX1	False	False	False	False	False	False	0	alpha	before_R1	False
PROX2	singleton	dispersed	ohnolog	dispersed_ohnolog	Prospero	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	PROX2	False	False	False	False	False	False	0	alpha	before_R1	False
RFX1	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	RFX1	False	False	False	False	False	False	0		before_R1	False
RFX2	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	RFX2	False	False	False	False	False	False	0	beta	before_R1	False
RFX3	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	RFX3	False	False	False	False	False	False	0	alpha	before_R1	False
RFX5	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	RFX5	False	False	False	False	False	False	0	beta	before_R1	True
RFX7	singleton	dispersed	ohnolog	dispersed_ohnolog	RFX	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	RFX7	False	False	False	False	False	False	0	alpha	before_R1	False
NFAT5	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	NFAT5	False	False	True	False	False	True	1	alpha	before_R1	True
NFATC1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	NFATC1	False	True	True	False	False	True	2	alpha	R1_to_R2	False
NFATC2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	NFATC2	False	False	True	True	False	True	2	beta	after_R2	False
NFATC3	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	NFATC3	False	False	False	True	False	True	1	alpha	R1_to_R2	False
NFATC4	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	NFATC4	False	False	False	False	False	False	0		after_R2	False
NFKB1	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NFKB1	False	False	True	True	False	True	2	alpha	before_R1	True
NFKB2	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	NFKB2	False	False	False	False	False	False	0	alpha	before_R1	True
REL	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	REL	False	True	True	False	False	True	2	alpha	before_R1	True
RELA	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RELA	False	False	False	False	False	False	0	alpha	before_R1	True
RELB	singleton	dispersed	ohnolog	dispersed_ohnolog	Rel	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RELB	False	False	False	False	False	False	0	alpha	before_R1	True
RUNX1	singleton	dispersed	ohnolog	dispersed_ohnolog	Runt	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	RUNX1	False	True	True	True	False	True	3	alpha	before_R1	False
