gene	paralog	node
ZNF628	ZNF528	Bilateria
ZNF628	ZNF880	Bilateria
ZNF628	ZNF83	Bilateria
ZNF628	ZNF789	Bilateria
ZNF628	ZNF732	Bilateria
ZNF628	ZNF595	Bilateria
ZNF628	ZNF141	Bilateria
ZNF628	ZNF718	Bilateria
ZNF628	ZNF117	Bilateria
ZNF628	ZNF493	Bilateria
ZNF628	ZNF629	Bilateria
ZNF628	ZNF727	Bilateria
ZNF628	ZNF695	Bilateria
ZNF628	ZNF738	Bilateria
ZNF628	ZNF85	Bilateria
ZNF628	ZNF681	Bilateria
ZNF628	ZNF682	Bilateria
ZNF628	ZNF736	Bilateria
ZNF628	ZNF678	Bilateria
ZNF628	ZNF724	Bilateria
ZNF628	ZNF189	Bilateria
ZNF628	ZFP3	Bilateria
ZNF628	ZNF71	Bilateria
ZNF628	ZNF121	Bilateria
ZNF628	ZNF345	Bilateria
ZNF628	ZNF436	Bilateria
ZNF628	ZNF883	Bilateria
ZNF628	ZNF460	Bilateria
ZNF628	MZF1	Bilateria
ZNF628	ZNF517	Bilateria
ZNF628	ZNF840P	Bilateria
ZNF628	ZNF713	Bilateria
ZNF628	ZNF814	Bilateria
ZNF628	ZNF250	Bilateria
ZNF628	ZNF699	Bilateria
ZNF628	ZFP82	Bilateria
ZNF628	ZNF540	Bilateria
ZNF628	ZNF484	Bilateria
ZNF628	ZNF672	Bilateria
ZNF628	ZNF432	Bilateria
ZNF628	ZNF175	Bilateria
ZNF628	ZNF502	Bilateria
ZNF628	ZNF621	Bilateria
ZNF628	ZNF320	Bilateria
ZNF628	ZNF239	Bilateria
ZNF628	ZNF534	Bilateria
ZNF628	ZNF354A	Bilateria
ZNF628	ZNF775	Bilateria
ZNF628	ZNF234	Bilateria
ZNF628	ZNF623	Bilateria
ZNF628	ZNF334	Bilateria
ZNF628	ZFP30	Bilateria
ZNF628	ZNF717	Bilateria
ZNF628	ZIM2	Bilateria
ZNF628	ZNF696	Bilateria
ZNF628	ZNF33A	Bilateria
ZNF628	ZNF33B	Bilateria
ZNF628	ZNF836	Bilateria
ZNF628	ZNF835	Bilateria
ZNF628	ZNF317	Bilateria
ZNF628	ZNF275	Bilateria
ZNF628	ZNF32	Bilateria
ZNF628	ZNF577	Bilateria
ZNF628	ZNF138	Bilateria
ZNF628	ZNF93	Bilateria
ZNF628	ZNF157	Bilateria
ZNF628	ZNF229	Bilateria
ZNF628	ZNF146	Bilateria
ZNF628	ZKSCAN8P1	Bilateria
ZNF628	ZNF135	Bilateria
ZNF628	ZNF3	Bilateria
ZNF628	ZNF391	Bilateria
ZNF628	ZNF501	Bilateria
ZNF628	ZNF490	Bilateria
ZNF628	ZNF182	Bilateria
ZNF628	ZNF892	Bilateria
ZNF628	ZNF331	Bilateria
ZNF628	ZNF283	Bilateria
ZNF628	ZNF544	Bilateria
ZNF628	ZNF227	Bilateria
ZNF628	ZNF286A	Bilateria
ZNF628	ZNF74	Bilateria
ZNF628	ZNF790	Bilateria
ZNF628	ZNF841	Bilateria
ZNF628	ZNF415	Bilateria
ZNF628	ZNF300	Bilateria
ZNF628	ZNF630	Bilateria
ZNF628	ZNF26	Bilateria
ZNF628	ZNF267	Bilateria
ZNF628	ZNF658	Bilateria
ZNF628	ZNF383	Bilateria
ZNF628	ZNF829	Bilateria
ZNF628	ZFP1	Bilateria
ZNF628	GLI4	Bilateria
ZNF628	ZNF112	Bilateria
ZNF628	ZNF195	Bilateria
ZNF628	ZNF429	Bilateria
ZNF628	ZNF519	Bilateria
ZNF628	ZNF606	Bilateria
ZNF628	ZNF81	Bilateria
ZNF628	ZNF28	Bilateria
ZNF628	ZFP2	Bilateria
ZNF628	ZNF260	Bilateria
ZNF628	ZNF568	Bilateria
ZNF628	ZNF235	Bilateria
ZNF628	ZNF12	Bilateria
ZNF628	RBAK	Bilateria
ZNF628	ZNF197	Bilateria
ZNF628	ZNF16	Bilateria
ZNF628	ZNF677	Bilateria
ZNF628	ZNF7	Bilateria
ZNF628	ZNF354B	Bilateria
ZNF628	ZNF585A	Bilateria
ZNF628	ZNF585B	Bilateria
ZNF628	ZNF546	Bilateria
ZNF628	ZNF616	Bilateria
ZNF628	ZNF470	Bilateria
ZNF628	ZNF454	Bilateria
ZNF628	ZNF23	Bilateria
ZNF628	ZNF510	Bilateria
ZNF628	ZNF354C	Bilateria
ZNF628	ZNF41	Bilateria
ZNF628	ZNF221	Bilateria
ZNF628	ZNF225	Bilateria
ZNF628	ZNF284	Bilateria
ZNF628	ZNF224	Bilateria
ZNF628	ZNF30	Bilateria
ZNF628	ZFP28	Bilateria
ZNF628	ZNF615	Bilateria
ZNF628	ZNF37A	Bilateria
ZNF628	ZNF565	Bilateria
ZNF628	ZIM3	Bilateria
ZNF628	ZNF471	Bilateria
ZNF628	ZSCAN10	Bilateria
ZNF628	ZNF43	Bilateria
ZNF628	ZNF780A	Bilateria
ZNF628	ZNF268	Bilateria
ZNF628	ZKSCAN5	Bilateria
ZNF628	ZNF879	Bilateria
ZNF628	ZNF624	Bilateria
ZNF628	ZNF571	Bilateria
ZNF628	ZNF605	Bilateria
ZNF628	ZNF780B	Bilateria
ZNF628	ZNF251	Bilateria
DMBX1	PAX2	Bilateria
DMBX1	UNCX	Bilateria
DMBX1	RAX2	Bilateria
DMBX1	DUXB	Bilateria
DMBX1	RHOXF1	Bilateria
DMBX1	PRRX1	Bilateria
DMBX1	PAX1	Bilateria
DMBX1	PAX9	Bilateria
DMBX1	PAX4	Bilateria
DMBX1	VSX2	Bilateria
DMBX1	PAX6	Bilateria
DMBX1	EVX1	Bilateria
DMBX1	ESX1	Bilateria
DMBX1	PRRX2	Bilateria
DMBX1	OTP	Bilateria
DMBX1	MIXL1	Bilateria
DMBX1	PROP1	Bilateria
DMBX1	HESX1	Bilateria
DMBX1	SHOX	Bilateria
DMBX1	SHOX2	Bilateria
DMBX1	PITX1	Bilateria
DMBX1	DPRX	Bilateria
DMBX1	ARX	Bilateria
DMBX1	PAX8	Bilateria
DMBX1	GSC2	Bilateria
DMBX1	ALX1	Bilateria
DMBX1	DRGX	Bilateria
DMBX1	PAX7	Bilateria
DMBX1	OTX2	Bilateria
DMBX1	DUX4L9	Bilateria
DMBX1	DUX4	Bilateria
DMBX1	PHOX2A	Bilateria
DMBX1	ISX	Bilateria
DMBX1	RAX	Bilateria
DMBX1	PAX5	Bilateria
DMBX1	NOBOX	Bilateria
DMBX1	CRX	Bilateria
DMBX1	PITX2	Bilateria
DMBX1	DUXA	Bilateria
DMBX1	ARGFX	Bilateria
DMBX1	PAX3	Bilateria
DMBX1	RHOXF2	Bilateria
DMBX1	RHOXF2B	Bilateria
DMBX1	GSC	Bilateria
DMBX1	EVX2	Bilateria
DMBX1	OTX1	Bilateria
DMBX1	PITX3	Bilateria
DMBX1	ALX3	Bilateria
DMBX1	PHOX2B	Bilateria
DMBX1	SEBOX	Bilateria
DMBX1	ALX4	Bilateria
ZNF841	ZNF45	Bilateria
ZNF841	ZNF514	Bilateria
ZNF841	ZNF311	Bilateria
ZNF841	ZNF600	Bilateria
ZNF841	ZNF611	Bilateria
ZNF841	ZNF573	Bilateria
ZNF841	ZNF607	Bilateria
ZNF841	ZNF486	Bilateria
ZNF841	ZNF506	Bilateria
ZNF841	ZNF735	Bilateria
ZNF841	ZNF679	Bilateria
ZNF841	ZNF254	Bilateria
ZNF841	ZNF708	Bilateria
ZNF841	ZNF90	Bilateria
ZNF841	ZNF676	Bilateria
ZNF841	ZNF716	Bilateria
ZNF841	ZNF726	Bilateria
ZNF841	ZNF728	Bilateria
ZNF841	ZNF492	Bilateria
ZNF841	ZNF714	Bilateria
ZNF841	ZNF722	Bilateria
ZNF841	ZNF543	Bilateria
ZNF841	ZNF461	Bilateria
ZNF841	ZNF322	Bilateria
ZNF841	ZNF2	Bilateria
ZNF841	ZNF655	Bilateria
ZNF841	ZNF782	Bilateria
ZNF841	ZNF226	Bilateria
ZNF841	ZNF140	Bilateria
ZNF841	ZFP14	Bilateria
ZNF841	ZNF132	Bilateria
ZNF841	ZNF628	Bilateria
ZNF841	ZNF483	Bilateria
ZNF841	ZNF528	Bilateria
ZNF841	ZNF880	Bilateria
ZNF841	ZNF83	Bilateria
ZNF841	ZNF789	Bilateria
ZNF841	ZNF732	Bilateria
ZNF841	ZNF595	Bilateria
ZNF841	ZNF141	Bilateria
ZNF841	ZNF718	Bilateria
ZNF841	ZNF117	Bilateria
ZNF841	ZNF493	Bilateria
ZNF841	ZNF629	Bilateria
ZNF841	ZNF727	Bilateria
ZNF841	ZNF695	Bilateria
ZNF841	ZNF738	Bilateria
ZNF841	ZNF85	Bilateria
ZNF841	ZNF681	Bilateria
ZNF841	ZNF682	Bilateria
ZNF841	ZNF736	Bilateria
ZNF841	ZNF678	Bilateria
ZNF841	ZNF724	Bilateria
ZNF841	ZNF189	Bilateria
ZNF841	ZFP3	Bilateria
ZNF841	ZNF71	Bilateria
ZNF841	ZNF121	Bilateria
ZNF841	ZNF345	Bilateria
ZNF841	ZNF436	Bilateria
ZNF841	ZNF883	Bilateria
ZNF841	ZNF460	Bilateria
ZNF841	MZF1	Bilateria
ZNF841	ZNF517	Bilateria
ZNF841	ZNF840P	Bilateria
ZNF841	ZNF713	Bilateria
ZNF841	ZNF814	Bilateria
ZNF841	ZNF250	Bilateria
ZNF841	ZNF699	Bilateria
ZNF841	ZFP82	Bilateria
ZNF841	ZNF540	Bilateria
ZNF841	ZNF484	Bilateria
ZNF841	ZNF672	Bilateria
ZNF841	ZNF432	Bilateria
ZNF841	ZNF175	Bilateria
ZNF841	ZNF502	Bilateria
ZNF841	ZNF621	Bilateria
ZNF841	ZNF320	Bilateria
ZNF841	ZNF239	Bilateria
ZNF841	ZNF534	Bilateria
ZNF841	ZNF354A	Bilateria
ZNF841	ZNF775	Bilateria
ZNF841	ZNF234	Bilateria
ZNF841	ZNF623	Bilateria
ZNF841	ZNF334	Bilateria
ZNF841	ZFP30	Bilateria
ZNF841	ZNF717	Bilateria
ZNF841	ZIM2	Bilateria
ZNF841	ZNF696	Bilateria
ZNF841	ZNF33A	Bilateria
ZNF841	ZNF33B	Bilateria
ZNF841	ZNF836	Bilateria
ZNF841	ZNF835	Bilateria
ZNF841	ZNF317	Bilateria
ZNF841	ZNF275	Bilateria
ZNF841	ZNF32	Bilateria
ZNF841	ZNF577	Bilateria
ZNF841	ZNF138	Bilateria
ZNF841	ZNF93	Bilateria
ZNF841	ZNF157	Bilateria
ZNF841	ZNF229	Bilateria
ZNF841	ZNF146	Bilateria
ZNF841	ZKSCAN8P1	Bilateria
ZNF841	ZNF135	Bilateria
ZNF841	ZNF3	Bilateria
ZNF841	ZNF391	Bilateria
ZNF841	ZNF501	Bilateria
ZNF841	ZNF490	Bilateria
ZNF841	ZNF182	Bilateria
ZNF841	ZNF892	Bilateria
ZNF841	ZNF331	Bilateria
ZNF841	ZNF283	Bilateria
ZNF841	ZNF544	Bilateria
ZNF841	ZNF227	Bilateria
ZNF841	ZNF286A	Bilateria
ZNF841	ZNF74	Bilateria
ZNF841	ZNF790	Bilateria
ZNF841	ZNF415	Bilateria
ZNF841	ZNF300	Bilateria
ZNF841	ZNF630	Bilateria
ZNF841	ZNF26	Bilateria
ZNF841	ZNF267	Bilateria
ZNF841	ZNF658	Bilateria
ZNF841	ZNF383	Bilateria
ZNF841	ZNF829	Bilateria
ZNF841	ZFP1	Bilateria
ZNF841	GLI4	Bilateria
ZNF841	ZNF112	Bilateria
ZNF841	ZNF195	Bilateria
ZNF841	ZNF429	Bilateria
ZNF841	ZNF519	Bilateria
ZNF841	ZNF606	Bilateria
ZNF841	ZNF81	Bilateria
ZNF841	ZNF28	Bilateria
ZNF841	ZFP2	Bilateria
ZNF841	ZNF260	Bilateria
ZNF841	ZNF568	Bilateria
ZNF841	ZNF235	Bilateria
ZNF841	ZNF12	Bilateria
ZNF841	RBAK	Bilateria
ZNF841	ZNF197	Bilateria
ZNF841	ZNF16	Bilateria
ZNF841	ZNF677	Bilateria
ZNF841	ZNF7	Bilateria
ZNF841	ZNF354B	Bilateria
ZNF841	ZNF585A	Bilateria
ZNF841	ZNF585B	Bilateria
ZNF841	ZNF546	Bilateria
ZNF841	ZNF616	Bilateria
ZNF841	ZNF470	Bilateria
ZNF841	ZNF454	Bilateria
ZNF841	ZNF23	Bilateria
ZNF841	ZNF510	Bilateria
ZNF841	ZNF354C	Bilateria
ZNF841	ZNF41	Bilateria
ZNF841	ZNF221	Bilateria
ZNF841	ZNF225	Bilateria
ZNF841	ZNF284	Bilateria
ZNF841	ZNF224	Bilateria
ZNF841	ZNF30	Bilateria
ZNF841	ZFP28	Bilateria
ZNF841	ZNF615	Bilateria
ZNF841	ZNF37A	Bilateria
ZNF841	ZNF565	Bilateria
ZNF841	ZIM3	Bilateria
ZNF841	ZNF471	Bilateria
ZNF841	ZSCAN10	Bilateria
ZNF841	ZNF43	Bilateria
ZNF841	ZNF780A	Bilateria
ZNF841	ZNF268	Bilateria
ZNF841	ZKSCAN5	Bilateria
ZNF841	ZNF879	Bilateria
ZNF841	ZNF624	Bilateria
ZNF841	ZNF571	Bilateria
ZNF841	ZNF605	Bilateria
ZNF841	ZNF780B	Bilateria
ZNF841	ZNF251	Bilateria
TEAD4	TEAD1	Vertebrata
TEAD4	TEAD2	Chordata
TEAD4	TEAD3	Bilateria
HES5	BHLHE41	Opisthokonta
HES5	HES1	Opisthokonta
HES5	HEY2	Opisthokonta
HES5	HEYL	Opisthokonta
HES5	BHLHE40	Opisthokonta
HES5	HES3	Opisthokonta
HES5	HELT	Opisthokonta
HES5	HES7	Opisthokonta
HES5	HES6	Opisthokonta
HES5	HES2	Opisthokonta
HES5	HEY1	Opisthokonta
HES5	HES4	Opisthokonta
ZNF71	ZNF45	Bilateria
ZNF71	ZNF514	Bilateria
ZNF71	ZNF311	Bilateria
ZNF71	ZNF600	Bilateria
ZNF71	ZNF611	Bilateria
ZNF71	ZNF573	Bilateria
ZNF71	ZNF607	Bilateria
ZNF71	ZNF486	Bilateria
ZNF71	ZNF506	Bilateria
ZNF71	ZNF735	Bilateria
ZNF71	ZNF679	Bilateria
ZNF71	ZNF254	Bilateria
ZNF71	ZNF708	Bilateria
ZNF71	ZNF90	Bilateria
ZNF71	ZNF676	Bilateria
ZNF71	ZNF716	Bilateria
ZNF71	ZNF726	Bilateria
ZNF71	ZNF728	Bilateria
ZNF71	ZNF492	Bilateria
ZNF71	ZNF714	Bilateria
ZNF71	ZNF722	Bilateria
ZNF71	ZNF543	Bilateria
ZNF71	ZNF461	Bilateria
ZNF71	ZNF322	Bilateria
ZNF71	ZNF2	Bilateria
ZNF71	ZNF655	Bilateria
ZNF71	ZNF782	Bilateria
ZNF71	ZNF226	Bilateria
ZNF71	ZNF140	Bilateria
ZNF71	ZFP14	Bilateria
ZNF71	ZNF132	Bilateria
ZNF71	ZNF628	Bilateria
ZNF71	ZNF483	Bilateria
ZNF71	ZNF528	Bilateria
ZNF71	ZNF880	Bilateria
ZNF71	ZNF83	Bilateria
ZNF71	ZNF789	Bilateria
ZNF71	ZNF732	Bilateria
ZNF71	ZNF595	Bilateria
ZNF71	ZNF141	Bilateria
ZNF71	ZNF718	Bilateria
ZNF71	ZNF117	Bilateria
ZNF71	ZNF493	Bilateria
ZNF71	ZNF629	Bilateria
ZNF71	ZNF727	Bilateria
ZNF71	ZNF695	Bilateria
ZNF71	ZNF738	Bilateria
ZNF71	ZNF85	Bilateria
ZNF71	ZNF681	Bilateria
ZNF71	ZNF682	Bilateria
ZNF71	ZNF736	Bilateria
ZNF71	ZNF678	Bilateria
ZNF71	ZNF724	Bilateria
ZNF71	ZNF189	Bilateria
ZNF71	ZFP3	Bilateria
ZNF71	ZNF121	Bilateria
ZNF71	ZNF345	Bilateria
ZNF71	ZNF436	Bilateria
ZNF71	ZNF883	Bilateria
ZNF71	ZNF460	Bilateria
ZNF71	MZF1	Bilateria
ZNF71	ZNF517	Bilateria
ZNF71	ZNF840P	Bilateria
ZNF71	ZNF713	Bilateria
ZNF71	ZNF814	Bilateria
ZNF71	ZNF250	Bilateria
ZNF71	ZNF699	Bilateria
ZNF71	ZFP82	Bilateria
ZNF71	ZNF540	Bilateria
ZNF71	ZNF484	Bilateria
ZNF71	ZNF672	Bilateria
ZNF71	ZNF432	Bilateria
ZNF71	ZNF175	Bilateria
ZNF71	ZNF502	Bilateria
ZNF71	ZNF621	Bilateria
ZNF71	ZNF320	Bilateria
ZNF71	ZNF239	Bilateria
ZNF71	ZNF534	Bilateria
ZNF71	ZNF354A	Bilateria
ZNF71	ZNF775	Bilateria
ZNF71	ZNF234	Bilateria
ZNF71	ZNF623	Bilateria
ZNF71	ZNF334	Bilateria
ZNF71	ZFP30	Bilateria
ZNF71	ZNF717	Bilateria
ZNF71	ZIM2	Bilateria
ZNF71	ZNF696	Bilateria
ZNF71	ZNF33A	Bilateria
ZNF71	ZNF33B	Bilateria
ZNF71	ZNF836	Bilateria
ZNF71	ZNF835	Bilateria
ZNF71	ZNF317	Bilateria
ZNF71	ZNF275	Bilateria
ZNF71	ZNF32	Bilateria
ZNF71	ZNF577	Bilateria
ZNF71	ZNF138	Bilateria
ZNF71	ZNF93	Bilateria
ZNF71	ZNF157	Bilateria
ZNF71	ZNF229	Bilateria
ZNF71	ZNF146	Bilateria
ZNF71	ZKSCAN8P1	Bilateria
ZNF71	ZNF135	Bilateria
ZNF71	ZNF3	Bilateria
ZNF71	ZNF391	Bilateria
ZNF71	ZNF501	Bilateria
ZNF71	ZNF490	Bilateria
ZNF71	ZNF182	Bilateria
ZNF71	ZNF892	Bilateria
ZNF71	ZNF331	Bilateria
ZNF71	ZNF283	Bilateria
ZNF71	ZNF544	Bilateria
ZNF71	ZNF227	Bilateria
ZNF71	ZNF286A	Bilateria
ZNF71	ZNF74	Bilateria
ZNF71	ZNF790	Bilateria
ZNF71	ZNF841	Bilateria
ZNF71	ZNF415	Bilateria
ZNF71	ZNF300	Bilateria
ZNF71	ZNF630	Bilateria
ZNF71	ZNF26	Bilateria
ZNF71	ZNF267	Bilateria
ZNF71	ZNF658	Bilateria
ZNF71	ZNF383	Bilateria
ZNF71	ZNF829	Bilateria
ZNF71	ZFP1	Bilateria
ZNF71	GLI4	Bilateria
ZNF71	ZNF112	Bilateria
ZNF71	ZNF195	Bilateria
ZNF71	ZNF429	Bilateria
ZNF71	ZNF519	Bilateria
ZNF71	ZNF606	Bilateria
ZNF71	ZNF81	Bilateria
ZNF71	ZNF28	Bilateria
ZNF71	ZFP2	Bilateria
ZNF71	ZNF260	Bilateria
ZNF71	ZNF568	Bilateria
ZNF71	ZNF235	Bilateria
ZNF71	ZNF12	Bilateria
ZNF71	RBAK	Bilateria
ZNF71	ZNF197	Bilateria
ZNF71	ZNF16	Bilateria
ZNF71	ZNF677	Bilateria
ZNF71	ZNF7	Bilateria
ZNF71	ZNF354B	Bilateria
ZNF71	ZNF585A	Bilateria
ZNF71	ZNF585B	Bilateria
ZNF71	ZNF546	Bilateria
ZNF71	ZNF616	Bilateria
ZNF71	ZNF470	Bilateria
ZNF71	ZNF454	Bilateria
ZNF71	ZNF23	Bilateria
ZNF71	ZNF510	Bilateria
ZNF71	ZNF354C	Bilateria
ZNF71	ZNF41	Bilateria
ZNF71	ZNF221	Bilateria
ZNF71	ZNF225	Bilateria
ZNF71	ZNF284	Bilateria
ZNF71	ZNF224	Bilateria
ZNF71	ZNF30	Bilateria
ZNF71	ZFP28	Bilateria
ZNF71	ZNF615	Bilateria
ZNF71	ZNF37A	Bilateria
ZNF71	ZNF565	Bilateria
ZNF71	ZIM3	Bilateria
ZNF71	ZNF471	Bilateria
ZNF71	ZSCAN10	Bilateria
ZNF71	ZNF43	Bilateria
ZNF71	ZNF780A	Bilateria
ZNF71	ZNF268	Bilateria
ZNF71	ZKSCAN5	Bilateria
ZNF71	ZNF879	Bilateria
ZNF71	ZNF624	Bilateria
ZNF71	ZNF571	Bilateria
ZNF71	ZNF605	Bilateria
ZNF71	ZNF780B	Bilateria
ZNF71	ZNF251	Bilateria
ZNF121	ZNF45	Bilateria
ZNF121	ZNF514	Bilateria
ZNF121	ZNF311	Bilateria
ZNF121	ZNF600	Bilateria
ZNF121	ZNF611	Bilateria
ZNF121	ZNF573	Bilateria
ZNF121	ZNF607	Bilateria
ZNF121	ZNF486	Bilateria
ZNF121	ZNF506	Bilateria
ZNF121	ZNF735	Bilateria
ZNF121	ZNF679	Bilateria
ZNF121	ZNF254	Bilateria
ZNF121	ZNF708	Bilateria
ZNF121	ZNF90	Bilateria
ZNF121	ZNF676	Bilateria
ZNF121	ZNF716	Bilateria
ZNF121	ZNF726	Bilateria
ZNF121	ZNF728	Bilateria
ZNF121	ZNF492	Bilateria
ZNF121	ZNF714	Bilateria
ZNF121	ZNF722	Bilateria
ZNF121	ZNF543	Bilateria
ZNF121	ZNF461	Bilateria
ZNF121	ZNF322	Bilateria
ZNF121	ZNF2	Bilateria
ZNF121	ZNF655	Bilateria
ZNF121	ZNF782	Bilateria
ZNF121	ZNF226	Bilateria
ZNF121	ZNF140	Bilateria
ZNF121	ZFP14	Bilateria
ZNF121	ZNF132	Bilateria
ZNF121	ZNF628	Bilateria
ZNF121	ZNF483	Bilateria
ZNF121	ZNF528	Bilateria
ZNF121	ZNF880	Bilateria
ZNF121	ZNF83	Bilateria
ZNF121	ZNF789	Bilateria
ZNF121	ZNF732	Bilateria
ZNF121	ZNF595	Bilateria
ZNF121	ZNF141	Bilateria
ZNF121	ZNF718	Bilateria
ZNF121	ZNF117	Bilateria
ZNF121	ZNF493	Bilateria
ZNF121	ZNF629	Bilateria
ZNF121	ZNF727	Bilateria
ZNF121	ZNF695	Bilateria
ZNF121	ZNF738	Bilateria
ZNF121	ZNF85	Bilateria
ZNF121	ZNF681	Bilateria
ZNF121	ZNF682	Bilateria
ZNF121	ZNF736	Bilateria
ZNF121	ZNF678	Bilateria
ZNF121	ZNF724	Bilateria
ZNF121	ZNF189	Bilateria
ZNF121	ZFP3	Bilateria
ZNF121	ZNF71	Bilateria
ZNF121	ZNF345	Bilateria
ZNF121	ZNF436	Bilateria
ZNF121	ZNF883	Bilateria
ZNF121	ZNF460	Bilateria
ZNF121	MZF1	Bilateria
ZNF121	ZNF517	Bilateria
ZNF121	ZNF840P	Bilateria
ZNF121	ZNF713	Bilateria
ZNF121	ZNF814	Bilateria
ZNF121	ZNF250	Bilateria
ZNF121	ZNF699	Bilateria
ZNF121	ZFP82	Bilateria
ZNF121	ZNF540	Bilateria
ZNF121	ZNF484	Bilateria
ZNF121	ZNF672	Bilateria
ZNF121	ZNF432	Bilateria
ZNF121	ZNF175	Bilateria
ZNF121	ZNF502	Bilateria
ZNF121	ZNF621	Bilateria
ZNF121	ZNF320	Bilateria
ZNF121	ZNF239	Bilateria
ZNF121	ZNF534	Bilateria
ZNF121	ZNF354A	Bilateria
ZNF121	ZNF775	Bilateria
ZNF121	ZNF234	Bilateria
ZNF121	ZNF623	Bilateria
ZNF121	ZNF334	Bilateria
ZNF121	ZFP30	Bilateria
ZNF121	ZNF717	Bilateria
ZNF121	ZIM2	Bilateria
ZNF121	ZNF696	Bilateria
ZNF121	ZNF33A	Bilateria
ZNF121	ZNF33B	Bilateria
ZNF121	ZNF836	Bilateria
ZNF121	ZNF835	Bilateria
ZNF121	ZNF317	Bilateria
ZNF121	ZNF275	Bilateria
ZNF121	ZNF32	Bilateria
ZNF121	ZNF577	Bilateria
ZNF121	ZNF138	Bilateria
ZNF121	ZNF93	Bilateria
ZNF121	ZNF157	Bilateria
ZNF121	ZNF229	Bilateria
ZNF121	ZNF146	Bilateria
ZNF121	ZKSCAN8P1	Bilateria
ZNF121	ZNF135	Bilateria
ZNF121	ZNF3	Bilateria
ZNF121	ZNF391	Bilateria
ZNF121	ZNF501	Bilateria
ZNF121	ZNF490	Bilateria
ZNF121	ZNF182	Bilateria
ZNF121	ZNF892	Bilateria
ZNF121	ZNF331	Bilateria
ZNF121	ZNF283	Bilateria
ZNF121	ZNF544	Bilateria
ZNF121	ZNF227	Bilateria
ZNF121	ZNF286A	Bilateria
ZNF121	ZNF74	Bilateria
ZNF121	ZNF790	Bilateria
ZNF121	ZNF841	Bilateria
ZNF121	ZNF415	Bilateria
ZNF121	ZNF300	Bilateria
ZNF121	ZNF630	Bilateria
ZNF121	ZNF26	Bilateria
ZNF121	ZNF267	Bilateria
ZNF121	ZNF658	Bilateria
ZNF121	ZNF383	Bilateria
ZNF121	ZNF829	Bilateria
ZNF121	ZFP1	Bilateria
ZNF121	GLI4	Bilateria
ZNF121	ZNF112	Bilateria
ZNF121	ZNF195	Bilateria
ZNF121	ZNF429	Bilateria
ZNF121	ZNF519	Bilateria
ZNF121	ZNF606	Bilateria
ZNF121	ZNF81	Bilateria
ZNF121	ZNF28	Bilateria
ZNF121	ZFP2	Bilateria
ZNF121	ZNF260	Bilateria
ZNF121	ZNF568	Bilateria
ZNF121	ZNF235	Bilateria
ZNF121	ZNF12	Bilateria
ZNF121	RBAK	Bilateria
ZNF121	ZNF197	Bilateria
ZNF121	ZNF16	Bilateria
ZNF121	ZNF677	Bilateria
ZNF121	ZNF7	Bilateria
ZNF121	ZNF354B	Bilateria
ZNF121	ZNF585A	Bilateria
ZNF121	ZNF585B	Bilateria
ZNF121	ZNF546	Bilateria
ZNF121	ZNF616	Bilateria
ZNF121	ZNF470	Bilateria
ZNF121	ZNF454	Bilateria
ZNF121	ZNF23	Bilateria
ZNF121	ZNF510	Bilateria
ZNF121	ZNF354C	Bilateria
ZNF121	ZNF41	Bilateria
ZNF121	ZNF221	Bilateria
ZNF121	ZNF225	Bilateria
ZNF121	ZNF284	Bilateria
ZNF121	ZNF224	Bilateria
ZNF121	ZNF30	Bilateria
ZNF121	ZFP28	Bilateria
ZNF121	ZNF615	Bilateria
ZNF121	ZNF37A	Bilateria
ZNF121	ZNF565	Bilateria
ZNF121	ZIM3	Bilateria
ZNF121	ZNF471	Bilateria
ZNF121	ZSCAN10	Bilateria
ZNF121	ZNF43	Bilateria
ZNF121	ZNF780A	Bilateria
ZNF121	ZNF268	Bilateria
ZNF121	ZKSCAN5	Bilateria
ZNF121	ZNF879	Bilateria
ZNF121	ZNF624	Bilateria
ZNF121	ZNF571	Bilateria
ZNF121	ZNF605	Bilateria
ZNF121	ZNF780B	Bilateria
ZNF121	ZNF251	Bilateria
ZNF335	ZFP64	Bilateria
ZBTB14	ZBTB6	Bilateria
ZBTB14	NACC2	Bilateria
ZBTB14	ZNF280C	Bilateria
ZBTB14	GFI1B	Bilateria
ZBTB14	ZNF280A	Bilateria
ZBTB14	ZNF580	Bilateria
ZBTB14	ZNF683	Bilateria
ZBTB14	ZNF581	Bilateria
ZBTB14	ZNF280B	Bilateria
ZBTB14	NACC1	Bilateria
ZBTB14	ZBTB26	Bilateria
ZBTB14	ZBTB25	Bilateria
ZBTB14	ZBTB3	Bilateria
ZBTB14	ZNF524	Bilateria
ZBTB14	ZNF280D	Bilateria
ZBTB14	ZBTB46	Bilateria
ZBTB14	GFI1	Bilateria
ZBTB14	ZBTB7B	Bilateria
ZBTB14	FEZF2	Bilateria
ZBTB14	BCL6B	Bilateria
ZBTB14	FEZF1	Bilateria
ZBTB14	ZBTB49	Bilateria
ZBTB14	ZBTB33	Bilateria
ZBTB14	BCL6	Bilateria
ZBTB14	PRDM12	Bilateria
ZBTB14	ZBTB21	Bilateria
ZBTB14	ZBTB12	Bilateria
ZBTB14	PRDM13	Bilateria
ZNF770	ZSCAN1	Bilateria
ZNF770	ZSCAN29	Bilateria
ZNF770	PLAGL2	Bilateria
ZNF770	ZNF641	Bilateria
ZNF770	PLAG1	Bilateria
ZNF770	ZNF18	Bilateria
